ID,Photo,Title,Brand,Price,URL,Currency,Item_Date,Category,Colors,Materials,Styles,Categories
5313475497,https://images1.vinted.net/t/04_01235_ektpUohjBNpsFCFybjbrt5EV/f800/1730486355.jpeg?s=54e8615d6e183002e036c9f8707db5ee886297bf,Weißer mini rock,H&M,12.0,https://www.vinted.de/items/5313475497-weisser-mini-rock,EUR,2024-02-10,,White,Polyester chiffon,Casual Romantic Layered,Bottoms
5313475389,https://images1.vinted.net/t/02_01d60_gmBPpo2bFhPApyPi2o6qNpGt/f800/1730486353.jpeg?s=bcd548adb689395466cbd4a62ef2861d89c49099,"Süßer, kleiner Bus mit herausnehmbaren Figuren aus Holz, neu",Holz,15.0,https://www.vinted.de/items/5313475389-susser-kleiner-bus-mit-herausnehmbaren-figuren-aus-holz-neu,EUR,2024-02-10,,,,,
5313475335,https://images1.vinted.net/t/04_007d6_seefiycwYXt3W1K5P25a31cA/f800/1730486353.jpeg?s=e922ecb50fba52617aa5184e7150491ffac376fa,Pilotenjacke H&M,H&M,15.0,https://www.vinted.de/items/5313475335-pilotenjacke-hm,EUR,2024-02-10,,Camel Brown,Suede Shearling,Casual Aviator,Outerwear
5313475466,https://images1.vinted.net/t/04_00050_fTvPKFQwKNTgxXKK7goPs7Nh/f800/1730486354.jpeg?s=e07f9e42c0d0dc85d7bdd9edaa46514ce3cefe04,Tommy Hilfiger Jeans-Shorts,Tommy Hilfiger,6.0,https://www.vinted.de/items/5313475466-tommy-hilfiger-jeans-shorts,EUR,2024-02-10,,,,,
5313475330,https://images1.vinted.net/t/04_01485_cpkPLjkjom9ypuh1bEFFzVBL/f800/1730486353.jpeg?s=7dbd34affd1a541aeac63a95bb4c3ebefe88ba0b,Gefütterte Legging,Lily & Dan,1.0,https://www.vinted.de/items/5313475330-gefutterte-legging,EUR,2024-02-10,,,,,
5313475288,https://images1.vinted.net/t/04_00b9e_tBPD2LmCTirFaqaFLtLBUMMa/f800/1730486352.jpeg?s=91e721696cad912c931df96cdd32f53129e57143,Tommy Hilfiger Daunenjacke Gr.M,Tommy Hilfiger,15.0,https://www.vinted.de/items/5313475288-tommy-hilfiger-daunenjacke-grm,EUR,2024-02-10,,,,,
5313474750,https://images1.vinted.net/t/04_005c9_JEKn8xpybmCSDrLGkWdEwJGW/f800/1730486345.jpeg?s=d6493f9b9d38f598e49382f173f47aed90029756,H&M Overall / Jumpsuit / Top Zustand,H&M,20.0,https://www.vinted.de/items/5313474750-hm-overall-jumpsuit-top-zustand,EUR,2024-02-10,,Black,Polyester,Casual Elegant,['Jumpsuits'  'Overalls']
5313475399,https://images1.vinted.net/t/03_01c96_QBVTYeiJ4YJvXdFqa9mL3Uix/f800/1730486354.jpeg?s=c345e7bcfe3cf1c184916155c9ae1c6f31adf13f,Der grosse Weltatlas,,3.0,https://www.vinted.de/items/5313475399-der-grosse-weltatlas,EUR,2024-02-10,,,,,
5313475203,https://images1.vinted.net/t/04_00dce_UYJn3vhMR43Z6qtWfdzR5iSH/f800/1730486351.jpeg?s=2bea4895d9e6fdcd240cc7eed8d07431396a1cf1,2 Haarklammern Neu Flieder Rosa,,3.0,https://www.vinted.de/items/5313475203-2-haarklammern-neu-flieder-rosa,EUR,2024-02-10,,,,,
5313475230,https://images1.vinted.net/t/04_0256d_aZdqD7yYiLmTg4PYPNWdzWMB/f800/1730486352.jpeg?s=34d964be98ec996da7fc3e6c094791b296f6722f,Tshirt gestreift 110,Vertbaudet,1.0,https://www.vinted.de/items/5313475230-tshirt-gestreift-110,EUR,2024-02-10,,,,,
5313475274,https://images1.vinted.net/t/04_01294_ZSpGi9hSRGASRUpTJYmAcR36/f800/1730486352.jpeg?s=d031024781fc23053c6c2b8601d15d7a883db689,Badekleid,Infinity,5.0,https://www.vinted.de/items/5313475274-badekleid,EUR,2024-02-10,,,,,
5313475392,https://images1.vinted.net/t/04_0112a_Asr8gkm9QgB76rTknMH2LczQ/f800/1730486353.jpeg?s=f59fcbc64ddad44c777d74e43f3542c9b19e295f,Robert seethaler Der Trafikant,,5.0,https://www.vinted.de/items/5313475392-robert-seethaler-der-trafikant,EUR,2024-02-10,,,,,
5313475267,https://images1.vinted.net/t/03_018de_R97yS78g5ay2duhRmsHxLQuX/f800/1730486352.jpeg?s=684e9ad9a82573349b2124887a54507b8b5c5192,Uhren,Zara,10.0,https://www.vinted.de/items/5313475267-uhren,EUR,2024-02-10,,Silver Gold,Metal,Casual Minimalist,Watches
5313475066,https://images1.vinted.net/t/03_01ebe_vV9vwnhrdUjqgxD8qWSA2exj/f800/1730486350.jpeg?s=5bd4c36754f2028b82a25bf7b64c5d152a08725d,Kurzarmhemd mit blauem Blumenprint,Desoto,25.0,https://www.vinted.de/items/5313475066-kurzarmhemd-mit-blauem-blumenprint,EUR,2024-02-10,,,,,
5313475147,https://images1.vinted.net/t/01_00a84_4m6TnvBn9kK7aeXPAaWELySF/f800/1730486350.jpeg?s=c410a9d79c0db2d87dcbf5ca674f78299ac3ce2a,Beige Jacke | Größe L,Pull & Bear,10.0,https://www.vinted.de/items/5313475147-beige-jacke-grosse-l,EUR,2024-02-10,,,,,
5313475046,https://images1.vinted.net/t/02_00ee1_Htq17d7TRYK8GEXxayRaZdcC/f800/1730486349.jpeg?s=4f910fb95d0cd2ef4b1fbf8e1f03315f939066b9,Schwarzes T-Shirt mit Blumendetails,Taifun,15.0,https://www.vinted.de/items/5313475046-schwarzes-t-shirt-mit-blumendetails,EUR,2024-02-10,,,,,
5313475107,https://images1.vinted.net/t/03_001b0_SFs8vwqS6SuTAY2daowtWqdU/f800/1730486350.jpeg?s=ce42fd305750c2c84245aa43aa3cca3528e48047,Baby Unisex Pullover Gr. 68 H&M,H&M,3.5,https://www.vinted.de/items/5313475107-baby-unisex-pullover-gr-68-hm,EUR,2024-02-10,,Beige Brown Blue Green,Cotton,Casual,Tops
5313475004,https://images1.vinted.net/t/03_01405_6mMADQDvK4dR97iBEQhC1WDX/f800/1730486349.jpeg?s=9b142f8a4194a0b3b6f6467b4eea63acff798627,Jeansleggings,H&M,3.0,https://www.vinted.de/items/5313475004-jeansleggings,EUR,2024-02-10,,Blue,Denim,Casual Skinny,Bottoms
5313474697,https://images1.vinted.net/t/03_017a3_ftV8fWtMdE5v5KsUz5QjUJww/f800/1730486345.jpeg?s=f8eaa78ea26d8fd84c0d22dfa5fded9b08c85dc5,"Diane von Fürstenberg Bluse,4, Seidenmix, neu, petrol (blau/grün)",Diane von Fürstenberg,69.0,https://www.vinted.de/items/5313474697-diane-von-furstenberg-bluse4-seidenmix-neu-petrol-blaugrun,EUR,2024-02-10,,,,,
5313474774,https://images1.vinted.net/t/04_00247_rx9E6gwxQ4Cv6zU8SdyxbumX/f800/1730486346.jpeg?s=5cf5ad14abb4fa6d5987cb9f71c283732cfb0dbe,Antike Kette 80s,Vintage,25.0,https://www.vinted.de/items/5313474774-antike-kette-80s,EUR,2024-02-10,,,,,
5313475077,https://images1.vinted.net/t/03_00936_C2P4vhrfzABLV6CbWRaGkmqJ/f800/1730486350.jpeg?s=a6c0dff5f8f41c03db587f5162e24a5ff1d2beae,Strickjacke Zara,Zara,7.0,https://www.vinted.de/items/5313475077-strickjacke-zara,EUR,2024-02-10,,beige off-white cream,cotton knit,casual relaxed,Outerwear
5313474796,https://images1.vinted.net/t/04_01c20_Y2a7AdLAXSfQXyRGQFXhoV94/f800/r1/1730486346.jpeg?s=9629a567a4c32ea96148db3d846cafa24f1bacd7,Buch - Maluna Mondschein - Geschichten aus dem Zauberwald,,4.0,https://www.vinted.de/items/5313474796-buch-maluna-mondschein-geschichten-aus-dem-zauberwald,EUR,2024-02-10,,,,,
5313474824,https://images1.vinted.net/t/04_023bf_KQc6S4MY3iXpLDciMXPLqNfm/f800/1730486346.jpeg?s=8d5312aef0323195c56133261ce3aa5bb3167277,Mantel beige,khujo,30.0,https://www.vinted.de/items/5313474824-mantel-beige,EUR,2024-02-10,,,,,
5313474968,https://images1.vinted.net/t/04_0050c_VfjyQhrVrFng7aMJGEpmjoXY/f800/1730486348.jpeg?s=d30d1877fba8ebdbe9f42b206f7d0467c3a69430,Pullover,H&M,4.0,https://www.vinted.de/items/5313474968-pullover,EUR,2024-02-10,,Black,Knit,Casual,Tops
5313474779,https://images1.vinted.net/t/04_0166e_SpQqsYniDGKaY8sp129Ffosc/f800/1730486346.jpeg?s=566ad9b331a411d1c72dc81efcca0f7d1dfdba62,Scotch & Soda Bomberjacke Wolle,Scotch & Soda,50.0,https://www.vinted.de/items/5313474779-scotch-soda-bomberjacke-wolle,EUR,2024-02-10,,,,,
5313474982,https://images1.vinted.net/t/04_0270b_WaqZEhxVjXv5kcU7iAiQ1MRp/f800/1730486349.jpeg?s=e8d1636a8050811497c1a004c4a9ac1a1cc40a1c,Versace bright crystal parfüm EDP 5ml,Versace,5.0,https://www.vinted.de/items/5313474982-versace-bright-crystal-parfum-edp-5ml,EUR,2024-02-10,,,,,
5313474840,https://images1.vinted.net/t/04_0157e_8PxmfsDY2LvBqddZs3uNdyZr/f800/1730486347.jpeg?s=d7e923dcaf33366031a0d41dd79deaf639f4dbbf,Set - Strampler/Schlafanzug (Elefanten),Next,10.0,https://www.vinted.de/items/5313474840-set-stramplerschlafanzug-elefanten,EUR,2024-02-10,,,,,
5313474522,https://images1.vinted.net/t/03_00690_ZtqTEmRUo8HjABBrkx8spG3C/f800/1730486375.jpeg?s=7f5a80aa15d843c13309687eafbadc5f4e42254f,Winterstiefel Blinkfunktion,Kappa,55.0,https://www.vinted.de/items/5313474522-winterstiefel-blinkfunktion,EUR,2024-02-10,,,,,
5313474929,https://images1.vinted.net/t/04_0228d_jcXiwUQxedDqEnSRevQUmq66/f800/1730486348.jpeg?s=24b50f486662dcdd593c76e3cdb3283cc91fa701,Hai Schuhe,Shein,12.0,https://www.vinted.de/items/5313474929-hai-schuhe,EUR,2024-02-10,,,,,
5313474874,https://images1.vinted.net/t/04_00892_fRPceuBZzWGXPwYhjwrMUJ4F/f800/1730486347.jpeg?s=c9de294fa544842f874a695d08be11eda5f99f39,Langer Schlafanzug mit Füßen,Sonstiges,1.0,https://www.vinted.de/items/5313474874-langer-schlafanzug-mit-fussen,EUR,2024-02-10,,,,,
5313474564,https://images1.vinted.net/t/04_026bf_c5UHh2Qtn5Q3nrE2nBJue8jo/f800/1730486343.jpeg?s=68d8800999eafc00b6932365d73ba90cad3ae4f2,Cashmere Strickjacke 🍁🍂,Cashmere,25.0,https://www.vinted.de/items/5313474564-cashmere-strickjacke,EUR,2024-02-10,,,,,
5313474767,https://images1.vinted.net/t/04_0223b_KVymLBnCPD9tf1x2cALqGXLr/f800/1730486345.jpeg?s=74bd3a236f6d60ecb567a53f72efc8acc6090608,Zara Kleid,Zara,10.0,https://www.vinted.de/items/5313474767-zara-kleid,EUR,2024-02-10,,Sage Green Off-White,Cotton,Casual Bohemian,Dresses
5313474607,https://images1.vinted.net/t/04_02276_rEgFNiQLdXQzd4L8b6fJsVAE/f800/1730486344.jpeg?s=49435b2541422275b1a0bcf7912a8486ccdac76b,Strickpulli,C&A,2.5,https://www.vinted.de/items/5313474607-strickpulli,EUR,2024-02-10,,black white gold mustard,cotton knit,casual,Tops
5313455605,https://images1.vinted.net/t/04_015eb_cTi7TWT74pzrbJ6xscV8HtXc/f800/1730486343.jpeg?s=b1ba66a5aaf327f84b0c97916f33475fc8a19e3e,Teveo Tie Dye Shorts S mit BH und Cropped,TEVEO,47.0,https://www.vinted.de/items/5313455605-teveo-tie-dye-shorts-s-mit-bh-und-cropped,EUR,2024-02-10,,,,,
5313474706,https://images1.vinted.net/t/01_01c24_D3U49HbqjXEnpsvfr9KhEpok/f800/1730486345.jpeg?s=977c0a09610b28fdf644aa1d4ac26da74214d0a3,Baby Stoffhose,C&A,1.5,https://www.vinted.de/items/5313474706-baby-stoffhose,EUR,2024-02-10,,Mustard Yellow Gold,Velvet Cotton,Casual,Bottoms
5313474464,https://images1.vinted.net/t/04_022dc_RjrB4CKWew4bWmCY5o6nvqXr/f800/1730486342.jpeg?s=215474ef9fc3e07d29b22dc3d82607f31d8a0c86,Ohrringe,Purelei,8.0,https://www.vinted.de/items/5313474464-ohrringe,EUR,2024-02-10,,,,,
5313474613,https://images1.vinted.net/t/02_018e4_YUBdCijZFpaQoho1MZo4fsXW/f800/1730486344.jpeg?s=5f73543f4e800ec265998ef2be000cd6f6ca0493,Oberteil,Zara,6.0,https://www.vinted.de/items/5313474613-oberteil,EUR,2024-02-10,,Olive Green,Cotton,Casual,Tops
5313474651,https://images1.vinted.net/t/04_00ba9_D2SX6o79GejaBbCL5hfMYL2s/f800/1730486344.jpeg?s=e67f055b6c31a2ef5ac31199f4fcfc54ff92dcbd,Longpullover Strickkleid,Mango,14.0,https://www.vinted.de/items/5313474651-longpullover-strickkleid,EUR,2024-02-10,,,,,
5313474547,https://images1.vinted.net/t/03_00a83_x5CttZezDEM68c2G312hcQiA/f800/1730486419.jpeg?s=b9a3106697c31f893393b3833901c90717f5941e,"Kleiderpaket, Gr. 122",Sergent Major,15.0,https://www.vinted.de/items/5313474547-kleiderpaket-gr-122,EUR,2024-02-10,,,,,
5313474667,https://images1.vinted.net/t/04_000b8_suJgCKhDBVvMTudyamRkFkv2/f800/1730486344.jpeg?s=90263ceb72118d67766577672ea175bb8511fb7f,Dolce & Gabbana Kartenetui,Dolce & Gabbana,80.0,https://www.vinted.de/items/5313474667-dolce-gabbana-kartenetui,EUR,2024-02-10,,,,,
5313474505,https://images1.vinted.net/t/04_01c28_GTG7Z7aQXCiApLXfVmDkavEy/f800/1730486342.jpeg?s=20c8324371c677d07553cfe755090e3d6f22a558,Kleid gr. 122,C&A,5.0,https://www.vinted.de/items/5313474505-kleid-gr-122,EUR,2024-02-10,,Black Silver,Tweed Cotton,Casual Party Semi-Formal,Dresses
5313474709,https://images1.vinted.net/t/03_01403_FDRA2xNm4pT69MpQAYd5NpN5/f800/1730486345.jpeg?s=ff6a19e2bbc065b1eeb6156e81c7836130ace7ea,Tücher,Pieces,1.0,https://www.vinted.de/items/5313474709-tucher,EUR,2024-02-10,,,,,
5313474517,https://images1.vinted.net/t/02_0034b_4bMXkV4cs9b1JpaRwkkup63U/f800/1730486342.jpeg?s=7018da54252a238dbbc3c254c864612d174db75b,Jeans von edc,EDC by Esprit,2.0,https://www.vinted.de/items/5313474517-jeans-von-edc,EUR,2024-02-10,,,,,
5313474443,https://images1.vinted.net/t/04_01a1a_VDyQrhE83zKUbmxQqRQ7cKMF/f800/1730486342.jpeg?s=a444a9e1feb031b40f22b6e6658ad2283576594a,"Ripped-Jeans-Jacke von Mango, Gr. S",Mango,8.0,https://www.vinted.de/items/5313474443-ripped-jeans-jacke-von-mango-gr-s,EUR,2024-02-10,,,,,
5313474703,https://images1.vinted.net/t/02_00b7b_xh4jhCY9YGa1QwuujcCLEWrT/f800/1730486345.jpeg?s=11dbe43a0b8a504880826a5cd6d2146d48cda3fa,Ballkleid Größe 38,Jake*s,60.0,https://www.vinted.de/items/5313474703-ballkleid-grosse-38,EUR,2024-02-10,,,,,
5313474366,https://images1.vinted.net/t/04_001dc_jgz41Btvy1jAhBUd46mN8Wuq/f800/1730486341.jpeg?s=4ffdf54e3d087e5cca72f217a768a8297cc19ccd,Dunkelblauer Mantel!,Esprit,10.0,https://www.vinted.de/items/5313474366-dunkelblauer-mantel,EUR,2024-02-10,,,,,
5313474349,https://images1.vinted.net/t/03_006db_AsWHa2NmWCFt4PBJYRRLL4yY/f800/1730486340.jpeg?s=82287f3c079e8a258f0cd9644b3cfbfd17b93469,"Winterjacke, Mantel",Tinycottons,75.0,https://www.vinted.de/items/5313474349-winterjacke-mantel,EUR,2024-02-10,,,,,
5313474565,https://images1.vinted.net/t/02_0174e_xjR4FtGLnF2VyCppoKznzLuL/f800/1730486343.jpeg?s=d60156f04a90ea39953c942234907cfe43a85e21,Armedangels Strickpullover Wolle gestreift,Armedangels,50.0,https://www.vinted.de/items/5313474565-armedangels-strickpullover-wolle-gestreift,EUR,2024-02-10,,,,,
5313474451,https://images1.vinted.net/t/04_011f4_H3iJ73KJPe5o9rEsje89ZZt2/f800/1730486342.jpeg?s=312986d2e74a8d063697f61cf79bd52a5f1302b6,Pumps mit Wickeldesign,Zara,15.0,https://www.vinted.de/items/5313474451-pumps-mit-wickeldesign,EUR,2024-02-10,,orange red,faux leather,formal elegant dressy,Shoes
5311750291,https://images1.vinted.net/t/03_016fc_LZWnz5HbwS91gbpDU8E7dXfY/f800/1730469634.jpeg?s=32f4014f0a8c674d34b1b59181d9da078cbbcbd4,Alana Loop Schal Gr 0 100% Schurwolle grau,Alana,3.0,https://www.vinted.de/items/5311750291-alana-loop-schal-gr-0-100-schurwolle-grau,EUR,2024-02-10,,,,,
5313474340,https://images1.vinted.net/t/04_01535_ZTy3iG4BZxd1iq2LFs6dUGNM/f800/1730486340.jpeg?s=45cb82e0529a4f5f6c2cc652282d41875dc8804e,Sweatshirt von Karo Kauer / Hoodie / XS,Karo Kauer,22.5,https://www.vinted.de/items/5313474340-sweatshirt-von-karo-kauer-hoodie-xs,EUR,2024-02-10,,,,,
5313474352,https://images1.vinted.net/t/04_01924_jAjocUS2bUttaXSmmKcmUR9n/f800/1730486340.jpeg?s=7d45bcac247b3e08358b0a5fe719ede2ab817fb2,Ring Damen,Sonstiges,48.0,https://www.vinted.de/items/5313474352-ring-damen,EUR,2024-02-10,,,,,
5313474376,https://images1.vinted.net/t/02_022d0_JxrtXXzME6AyxqHTr5APfjfg/f800/1730486341.jpeg?s=c16ed46d4e11081cd67e4194875f259ba246ff37,Pullover,Pullover,60.0,https://www.vinted.de/items/5313474376-pullover,EUR,2024-02-10,,,,,
5313474460,https://images1.vinted.net/t/04_025ef_E269qFMrsZ4A79yBHbo9HWmF/f800/1730486342.jpeg?s=9459ce44b6e90419c01bdf358a66c5631ab0e056,Cloud 7 Regenmantel,Cloud7,30.0,https://www.vinted.de/items/5313474460-cloud-7-regenmantel,EUR,2024-02-10,,,,,
5313473883,https://images1.vinted.net/t/04_005ad_YdeHe9ofpyBzmNUN3DS3ahz5/f800/1730486334.jpeg?s=c7de52842208767004d6492821d3e991074d37e8,Ohrringe // Pilze // Edelstahl,Sonstiges,2.0,https://www.vinted.de/items/5313473883-ohrringe-pilze-edelstahl,EUR,2024-02-10,,,,,
5313474449,https://images1.vinted.net/t/02_007a5_gkeSutEY8s8riUeEReEzjosg/f800/1730486342.jpeg?s=576b52c3c1314a01013df30d85189796963ac43f,Hosen,Piazza Italia,1.5,https://www.vinted.de/items/5313474449-hosen,EUR,2024-02-10,,,,,
5313474209,https://images1.vinted.net/t/04_015d9_mxrQRcCNd66AB6coZKu7PaYv/f800/1730486338.jpeg?s=b5030f988a55faac36b1967fded16fa2e4876995,Doghammer Ginja Rock LT,doghammer,50.0,https://www.vinted.de/items/5313474209-doghammer-ginja-rock-lt,EUR,2024-02-10,,,,,
5313474309,https://images1.vinted.net/t/01_00103_sSjE76mC3efuQwB9W1HQxcGD/f800/1730486340.jpeg?s=5c8757ae9ed4946524ef85cd7e107b163bb4a390,Festliches Kleid,Sonstiges,35.0,https://www.vinted.de/items/5313474309-festliches-kleid,EUR,2024-02-10,,,,,
5313474332,https://images1.vinted.net/t/04_016a6_8sHvWdL6hxZkdfStwSWwwU9R/f800/1730486340.jpeg?s=00425901842279766da8942c2f3132aaa73d17f4,Tommy Hilfiger,Tommy Hilfiger,6.0,https://www.vinted.de/items/5313474332-tommy-hilfiger,EUR,2024-02-10,,,,,
5313474345,https://images1.vinted.net/t/04_01f83_QwSA95zDpn9Ftxet6xEe94DF/f800/1730486340.jpeg?s=bea7c516dcadc662d394f9439610eefca341d0d3,Grüne hohe Schuhe mit Korkabsatz,Weekend,20.0,https://www.vinted.de/items/5313474345-grune-hohe-schuhe-mit-korkabsatz,EUR,2024-02-10,,,,,
5313474351,https://images1.vinted.net/t/03_01ca7_KWBsFAunxPDjH9DB2FVbzWbe/f800/1730486340.jpeg?s=53b81ae4ab716922a490c811b35542f33612024a,Tüllrock Name It 116,Name It,2.0,https://www.vinted.de/items/5313474351-tullrock-name-it-116,EUR,2024-02-10,,,,,
5313474374,https://images1.vinted.net/t/04_016a3_bD5T9siN9yb7oxKjmAPWTbGZ/f800/1730486341.jpeg?s=8a2a51954b4da423ca739ab18c9831227720b896,Turnschuhe,alive,2.0,https://www.vinted.de/items/5313474374-turnschuhe,EUR,2024-02-10,,,,,
5313474394,https://images1.vinted.net/t/04_009bd_AKnQdBpg762e8tiRgxqHUTrH/f800/1730486341.jpeg?s=659a59081493dc5bc1d38c204e3c2b9d5db3f02d,Bilderbuch,,13.0,https://www.vinted.de/items/5313474394-bilderbuch,EUR,2024-02-10,,,,,
5313474354,https://images1.vinted.net/t/04_0157a_TKe7pWzQFkBiubw1hCFNXk2D/f800/1730486340.jpeg?s=275e15499464ec0b7a531403e6a8d8bdbdcce114,Overall Baby,Sonstiges,3.5,https://www.vinted.de/items/5313474354-overall-baby,EUR,2024-02-10,,,,,
5313459445,https://images1.vinted.net/t/03_0146a_5AoLBd9gtArfL5x3Ac3yKroD/f800/1730486148.jpeg?s=1fbd8c350b7b93873dd0f2d4b2c0eb746c393b1a,Hessnatur Wollwalk Overall Größe 86/92,Hessnatur,65.0,https://www.vinted.de/items/5313459445-hessnatur-wollwalk-overall-grosse-8692,EUR,2024-02-10,,,,,
5313474174,https://images1.vinted.net/t/02_0102d_Ryr8zbMwcQ2Mip7n1jggkVfw/f800/1730486338.jpeg?s=2465602f11468b6cd248c012a0cd79a2b36360a2,Levi’s Jeansjacke,Levi's,20.0,https://www.vinted.de/items/5313474174-levis-jeansjacke,EUR,2024-02-10,,,,,
5313474108,https://images1.vinted.net/t/04_01660_k1xRWoSJ3uFLJaub1efhhx8m/f800/1730486337.jpeg?s=b968626cc80f954e52e9689cda66e369cb98a1bb,Sweatshirt H&M 110/116,H&M,5.0,https://www.vinted.de/items/5313474108-sweatshirt-hm-110116,EUR,2024-02-10,,purple lavender,cotton,casual kids,Tops
5313474099,https://images1.vinted.net/t/04_02413_K5W7jU6XfcnJGRtJDNtw5b9L/f800/1730486337.jpeg?s=6918c7b7d6e0e06397d2806832c037273f7056cd,Mintgrüner Ralph Lauren sweater - M,Ralph Lauren,45.0,https://www.vinted.de/items/5313474099-mintgruner-ralph-lauren-sweater-m,EUR,2024-02-10,,,,,
5313474234,https://images1.vinted.net/t/04_0228e_sD4BnXHfCSe6cesCCnTMPzT2/f800/1730486339.jpeg?s=9d97261105df0232995bfc534d15b2bb0bf52636,Winterstiefel Gr. 41 von Legero,Legero,80.0,https://www.vinted.de/items/5313474234-winterstiefel-gr-41-von-legero,EUR,2024-02-10,,,,,
5313474267,https://images1.vinted.net/t/04_016c2_Bhrjc2okeqFyz9HmHrenTA5H/f800/1730486339.jpeg?s=0f95079bb94a6f995b9104e8742c32f95854df08,3 paar Socken,,2.0,https://www.vinted.de/items/5313474267-3-paar-socken,EUR,2024-02-10,,,,,
5313474221,https://images1.vinted.net/t/03_0099c_6fU9tUjeiWua9Hp7SkbpBVe8/f800/1730486339.jpeg?s=bb70f84242753f10e1a2dd20333590cbd0bc0cc0,Mütze mit Jägermeister Aufdruck,Jägermeister,3.0,https://www.vinted.de/items/5313474221-mutze-mit-jagermeister-aufdruck,EUR,2024-02-10,,,,,
5313474166,https://images1.vinted.net/t/04_012be_Xddg46L7XFPXRkpvDAAGFWRb/f800/1730486338.jpeg?s=6c1c00f112be8530b14e003a87e151ba4996d3d2,Nike Sport-BH,Nike,6.0,https://www.vinted.de/items/5313474166-nike-sport-bh,EUR,2024-02-10,,Black,Polyester Spandex,Sporty,Underwear
5313474226,https://images1.vinted.net/t/03_01c7c_hKZ4V55zC8wy5XRUgJ8Rhvqm/f800/1730486339.jpeg?s=55294ecc5f39c6cb1fbcc9bf363b6069941b45f4,Rollkragen Body,Sonstiges,6.0,https://www.vinted.de/items/5313474226-rollkragen-body,EUR,2024-02-10,,,,,
5313474271,https://images1.vinted.net/t/04_01b26_tcsAJWnv2CSTX6nZDoasSNJE/f800/1730486339.jpeg?s=ee1e51331763b1d169a7ffa3f43a817f2c0ab452,Cord Hose,H&M,4.2,https://www.vinted.de/items/5313474271-cord-hose,EUR,2024-02-10,,Gray Taupe,Corduroy,Casual,Bottoms
5313474161,https://images1.vinted.net/t/04_01878_pj8vhAwVwJvDE8KSkiuRoeYD/f800/1730486338.jpeg?s=912c1ae46489048e2af7d64db8f1b887f94ca099,Hollister T-Shirt Gr. M,Hollister,4.5,https://www.vinted.de/items/5313474161-hollister-t-shirt-gr-m,EUR,2024-02-10,,,,,
5313474178,https://images1.vinted.net/t/04_0169e_BSauMSoPF45dHhf7gqX4FX3s/f800/1730486338.jpeg?s=4a3c27242847214448ad8f0e4d7467abb7ad0d37,Thermohose,Topomini,6.0,https://www.vinted.de/items/5313474178-thermohose,EUR,2024-02-10,,,,,
5313474144,https://images1.vinted.net/t/04_02049_WX8KGcDHu171njugqUJZipDm/f800/1730486338.jpeg?s=8011331a3f47ae10926f11a5171306f3815dab8b,Mädchen Leggings Hello Kitty’s,Hello Kitty,1.5,https://www.vinted.de/items/5313474144-madchen-leggings-hello-kittys,EUR,2024-02-10,,,,,
5313474064,https://images1.vinted.net/t/03_0260c_qkzjbdkigNT8XmhzEo1KDsfi/f800/1730486336.jpeg?s=ddcf56b8d211def3e6f8a786f28e7e4c8cab9cd8,Zara Mädchen Rock Jeansrock 122 6-7,Zara,10.0,https://www.vinted.de/items/5313474064-zara-madchen-rock-jeansrock-122-6-7,EUR,2024-02-10,,Light Blue,Denim,Casual,Bottoms
5313473984,https://images1.vinted.net/t/03_00a6e_J15Pj3Qmuws9LWXgLQisXgqf/f800/1730486336.jpeg?s=2bffa83a2e17990157e5e103fcf7606143f4f968,Carhatt Camouflage Hemd,Carhartt,22.0,https://www.vinted.de/items/5313473984-carhatt-camouflage-hemd,EUR,2024-02-10,,,,,
5313488352,https://images1.vinted.net/t/01_01f1c_UaHxfFXLr6QKNFqphhh9DW1X/f800/1730486523.jpeg?s=d9e766d08596f353e77f3da2d15c2f84ff1d260f,Regenhose mit Stiefeln,Sonstiges,15.0,https://www.vinted.de/items/5313488352-regenhose-mit-stiefeln,EUR,2024-02-09,,,,,
5313488466,https://images1.vinted.net/t/04_00303_J6V1iyg5fz8ktTvgwURbWkSV/f800/1730486524.jpeg?s=ad7fccff8de3625d4111b6aed1adce91707d8cd7,Conni Merkspiel - NEU,Kosmos,4.0,https://www.vinted.de/items/5313488466-conni-merkspiel-neu,EUR,2024-02-09,,,,,
5313488426,https://images1.vinted.net/t/04_0200e_yeebHzAnU5vcEmN3xhoyJHGk/f800/1730486524.jpeg?s=b0461df1544fb87720ec968f576781f2c79293e8,T-Shirt,Harry Potter,1.0,https://www.vinted.de/items/5313488426-t-shirt,EUR,2024-02-09,,,,,
5313487830,https://images1.vinted.net/t/04_0022e_hDMuo27JaCkUyrzLqHDtkiJw/f800/1730486516.jpeg?s=3f475c6d88ff3a90885daa3d15f0e5558d3ed333,Schnürschuhe leicht !! Erlös wird gespendet!!,Tommy Hilfiger,15.0,https://www.vinted.de/items/5313487830-schnurschuhe-leicht-erlos-wird-gespendet,EUR,2024-02-09,,,,,
5313488180,https://images1.vinted.net/t/04_01fa3_BQ5q7yygWhwwgYNNXXTN1Q5W/f800/1730486521.jpeg?s=bbf1f26b52356169eadb1aeccc725e7bf388bca4,Wunderschöne Jacke von Liewood in Gr. 4 Jahre,Liewood,25.0,https://www.vinted.de/items/5313488180-wunderschone-jacke-von-liewood-in-gr-4-jahre,EUR,2024-02-09,,,,,
